invoice_id,company_id,company_name,client_id,related_freelancer_id,related_job_id,amount_due,currency,invoice_created_at,due_date,payment_expected_date,status,days_overdue,communication_history,last_communication_at,invoice_tags,created_at,updated_at
INV-2025-1573,company_007,Remote DAO,user_026,user_005,job_b17585b3,68632,INR,2025-08-29T06:39:52.208703+00:00,2025-09-18,2025-09-23,OVERDUE,69,"[{""ts"": ""2025-08-29T06:39:52.208703+00:00"", ""from"": ""freelancer"", ""to"": ""client"", ""channel"": ""email"", ""message"": ""Sent invoice INV-2025-1573 to Remote DAO."", ""type"": ""initial""}, {""ts"": ""2025-09-05T06:39:52.208703+00:00"", ""from"": ""freelancer"", ""to"": ""client"", ""channel"": ""whatsapp"", ""message"": ""Sent invoice with client via WhatsApp highlighting the payment terms and offering clarifications. Client acknowledged receipt and offering assistance for any clarifications. Client acknowledged receipt and appreciated the proactive communication."", ""type"": ""reminder""}, {""ts"": ""2025-09-13T06:39:52.208703+00:00"", ""from"": ""freelancer"", ""to"": ""client"", ""channel"": ""email"", ""message"": ""Emailed client reminding them of overdue payment. Firmly requested immediate payment. Client responded indicating imminent payment."", ""type"": ""firm""}, {""ts"": ""2025-09-28T06:39:52.208703+00:00"", ""from"": ""freelancer"", ""to"": ""client"", ""channel"": ""email"", ""message"": ""Escalated overdue invoice and communication history. Legal team updated."", ""type"": ""legal""}]",2025-09-28T06:39:52.208703+00:00,,2025-08-29T06:39:52.208703+00:00,2025-11-26T06:39:52.208703+00:00
INV-2025-1574,company_006,AlphaUp Startups,user_009,user_015,job_98ee3cce,73490,INR,2025-11-17T06:39:52.208703+00:00,2025-11-25,2025-11-30,OVERDUE,1,"[{""ts"": ""2025-11-17T06:39:52.208703+00:00"", ""from"": ""freelancer"", ""to"": ""client"", ""channel"": ""email"", ""message"": ""Sent invoice INV-2025-1574 to AlphaUp Startups."", ""type"": ""initial""}]",2025-11-17T06:39:52.208703+00:00,milestone,2025-11-17T06:39:52.208703+00:00,2025-11-26T06:39:52.208703+00:00
INV-2025-1575,company_021,CodeSmith Agency,user_019,user_022,job_a51909d3,181987,INR,2025-11-22T06:39:52.208703+00:00,2025-11-30,2025-12-05,PENDING,0,"[{""ts"": ""2025-11-22T06:39:52.208703+00:00"", ""from"": ""freelancer"", ""to"": ""client"", ""channel"": ""email"", ""message"": ""Sent invoice INV-2025-1575 to CodeSmith Agency."", ""type"": ""initial""}]",2025-11-22T06:39:52.208703+00:00,milestone,2025-11-22T06:39:52.208703+00:00,2025-11-26T06:39:52.208703+00:00
INV-2025-1576,company_015,NextWave Creations,user_042,user_034,job_64e71802,32875,INR,2025-10-05T06:39:52.208703+00:00,2025-11-18,2025-11-23,OVERDUE,8,"[{""ts"": ""2025-10-05T06:39:52.208703+00:00"", ""from"": ""freelancer"", ""to"": ""client"", ""channel"": ""email"", ""message"": ""Sent invoice INV-2025-1576 to NextWave Creations."", ""type"": ""initial""}, {""ts"": ""2025-10-12T06:39:52.208703+00:00"", ""from"": ""freelancer"", ""to"": ""client"", ""channel"": ""whatsapp"", ""message"": ""Sent invoice via email highlighting the payment timeline and expressed willingness to assist if needed. Client responded positively and indicated payment would be made soon."", ""type"": ""reminder""}, {""ts"": ""2025-10-20T06:39:52.208703+00:00"", ""from"": ""freelancer"", ""to"": ""client"", ""channel"": ""email"", ""message"": ""Sent formal email emphasizing overdue payment and compliance with terms. Client indicated internal approval needed but agreed to prioritize payment."", ""type"": ""firm""}]",2025-10-20T06:39:52.208703+00:00,,2025-10-05T06:39:52.208703+00:00,2025-11-26T06:39:52.208703+00:00
INV-2025-1577,company_004,CloudNova Systems,user_048,user_007,job_2b586431,188436,INR,2025-08-09T06:39:52.208703+00:00,2025-08-22,2025-08-27,PENDING,96,"[{""ts"": ""2025-08-09T06:39:52.208703+00:00"", ""from"": ""freelancer"", ""to"": ""client"", ""channel"": ""email"", ""message"": ""Sent invoice INV-2025-1577 to CloudNova Systems."", ""type"": ""initial""}, {""ts"": ""2025-08-16T06:39:52.208703+00:00"", ""from"": ""freelancer"", ""to"": ""client"", ""channel"": ""whatsapp"", ""message"": ""Email and WhatsApp messages sent to confirm receipt and indicating that payment would be made soon."", ""type"": ""reminder""}, {""ts"": ""2025-08-24T06:39:52.208703+00:00"", ""from"": ""freelancer"", ""to"": ""client"", ""channel"": ""email"", ""message"": ""Follow-up email sent regarding overdue invoice. Provided details of outstanding balance and previous reminders. Requested urgent payment. Client responded acknowledging urgency."", ""type"": ""firm""}, {""ts"": ""2025-09-08T06:39:52.208703+00:00"", ""from"": ""freelancer"", ""to"": ""client"", ""channel"": ""email"", ""message"": ""Drafted legal notice detailing overdue invoice, previous communications, and consequences of non-payment. Legal team kept on record."", ""type"": ""legal""}]",2025-09-08T06:39:52.208703+00:00,milestone,2025-08-09T06:39:52.208703+00:00,2025-11-26T06:39:52.208703+00:00
INV-2025-1578,company_021,CodeSmith Agency,user_023,user_036,job_d1939b05,131124,INR,2025-08-19T06:39:52.208703+00:00,2025-09-21,2025-09-26,OVERDUE,66,"[{""ts"": ""2025-08-19T06:39:52.208703+00:00"", ""from"": ""freelancer"", ""to"": ""client"", ""channel"": ""email"", ""message"": ""Sent invoice INV-2025-1578 to CodeSmith Agency."", ""type"": ""initial""}, {""ts"": ""2025-08-26T06:39:52.208703+00:00"", ""from"": ""freelancer"", ""to"": ""client"", ""channel"": ""whatsapp"", ""message"": ""Sent a courteous email along with a friendly note thanking client for collaboration. Followed up through WhatsApp about the payment terms and requesting confirmation. The client confirmed receipt via WhatsApp. Client responded courteously and assured timely processing."", ""type"": ""reminder""}, {""ts"": ""2025-09-03T06:39:52.208703+00:00"", ""from"": ""freelancer"", ""to"": ""client"", ""channel"": ""email"", ""message"": ""Follow-up WhatsApp message regarding overdue invoice. Reminded them of overdue invoice. Firmly requested payment, noting the overdue duration and consequences. Client responded acknowledging notice."", ""type"": ""firm""}, {""ts"": ""2025-09-18T06:39:52.208703+00:00"", ""from"": ""freelancer"", ""to"": ""client"", ""channel"": ""email"", ""message"": ""Escalated overdue invoice to legal department with full documentation of invoice history and communications. Legal action recommended if payment is not made."", ""type"": ""legal""}]",2025-09-18T06:39:52.208703+00:00,,2025-08-19T06:39:52.208703+00:00,2025-11-26T06:39:52.208703+00:00
INV-2025-1579,company_026,VectorShift Technologies,user_033,user_046,job_14dfedf9,48462,INR,2025-08-01T06:39:52.208703+00:00,2025-09-12,2025-09-17,OVERDUE,75,"[{""ts"": ""2025-08-01T06:39:52.208703+00:00"", ""from"": ""freelancer"", ""to"": ""client"", ""channel"": ""email"", ""message"": ""Sent invoice INV-2025-1579 to VectorShift Technologies."", ""type"": ""initial""}, {""ts"": ""2025-08-08T06:39:52.208703+00:00"", ""from"": ""freelancer"", ""to"": ""client"", ""channel"": ""whatsapp"", ""message"": ""Sent a polite tone emphasizing due dates and offering assistance for any clarifications. Client responded courteously and indicated processing would begin shortly."", ""type"": ""reminder""}, {""ts"": ""2025-08-16T06:39:52.208703+00:00"", ""from"": ""freelancer"", ""to"": ""client"", ""channel"": ""email"", ""message"": ""Follow-up email outlining overdue invoice and requesting immediate action. The client acknowledged the call but indicated potential delays due to internal processing."", ""type"": ""firm""}, {""ts"": ""2025-08-31T06:39:52.208703+00:00"", ""from"": ""freelancer"", ""to"": ""client"", ""channel"": ""email"", ""message"": ""Escalated client’s overdue invoice to legal counsel for review. Provided full communication and invoice details. Legal counsel instructed to draft formal notice."", ""type"": ""legal""}]",2025-08-31T06:39:52.208703+00:00,,2025-08-01T06:39:52.208703+00:00,2025-11-26T06:39:52.208703+00:00
INV-2025-1580,company_040,SolaraTech Digital,user_016,user_002,job_edde9206,69086,INR,2025-09-23T06:39:52.208703+00:00,2025-10-20,2025-10-25,OVERDUE,37,"[{""ts"": ""2025-09-23T06:39:52.208703+00:00"", ""from"": ""freelancer"", ""to"": ""client"", ""channel"": ""email"", ""message"": ""Sent invoice INV-2025-1580 to SolaraTech Digital."", ""type"": ""initial""}, {""ts"": ""2025-09-30T06:39:52.208703+00:00"", ""from"": ""freelancer"", ""to"": ""client"", ""channel"": ""whatsapp"", ""message"": ""Sent a courteous email along with a friendly email with a polite reminder, confirming receipt. Client acknowledged and indicated processing would begin shortly."", ""type"": ""reminder""}, {""ts"": ""2025-10-08T06:39:52.208703+00:00"", ""from"": ""freelancer"", ""to"": ""client"", ""channel"": ""email"", ""message"": ""Sent firm email reminding client of overdue invoice. Requested immediate settlement and emphasized importance of settling the amount promptly. Included previous communications and highlighted potential escalation if not received soon. Client confirmed receipt."", ""type"": ""firm""}, {""ts"": ""2025-10-23T06:39:52.208703+00:00"", ""from"": ""freelancer"", ""to"": ""client"", ""channel"": ""email"", ""message"": ""Drafted legal notice regarding overdue payment, referencing contractual obligations and prior communications and invoice history. Legal counsel instructed to send notice to client for overdue invoice. Outlined payment terms, prior reminders, and contractual obligations. Client notified. Legal team informed."", ""type"": ""legal""}]",2025-10-23T06:39:52.208703+00:00,,2025-09-23T06:39:52.208703+00:00,2025-11-26T06:39:52.208703+00:00
INV-2025-1581,company_003,DesignStudio X,user_034,user_014,job_f53b59eb,94535,INR,2025-08-05T06:39:52.208703+00:00,2025-08-28,2025-09-02,OVERDUE,90,"[{""ts"": ""2025-08-05T06:39:52.208703+00:00"", ""from"": ""freelancer"", ""to"": ""client"", ""channel"": ""email"", ""message"": ""Sent invoice INV-2025-1581 to DesignStudio X."", ""type"": ""initial""}, {""ts"": ""2025-08-12T06:39:52.208703+00:00"", ""from"": ""freelancer"", ""to"": ""client"", ""channel"": ""whatsapp"", ""message"": ""Gentle reminder to ensure receipt and indicating that payment would be processed shortly."", ""type"": ""reminder""}, {""ts"": ""2025-08-20T06:39:52.208703+00:00"", ""from"": ""freelancer"", ""to"": ""client"", ""channel"": ""email"", ""message"": ""Called client to discuss overdue invoice. Firmly requested settlement and emphasized importance of timely payment. Included details of previous follow-ups and consequences for non-payment. Client acknowledged and confirmed client receipt. Client was informed that failure to comply could affect future collaboration."", ""type"": ""firm""}, {""ts"": ""2025-09-04T06:39:52.208703+00:00"", ""from"": ""freelancer"", ""to"": ""client"", ""channel"": ""email"", ""message"": ""Drafted legal notice for submission to client."", ""type"": ""legal""}]",2025-09-04T06:39:52.208703+00:00,,2025-08-05T06:39:52.208703+00:00,2025-11-26T06:39:52.208703+00:00
INV-2025-1582,company_010,NovaStack Innovations,user_027,user_032,job_bf420086,109451,INR,2025-11-12T06:39:52.208703+00:00,2025-11-24,2025-11-29,OVERDUE,2,"[{""ts"": ""2025-11-12T06:39:52.208703+00:00"", ""from"": ""freelancer"", ""to"": ""client"", ""channel"": ""email"", ""message"": ""Sent invoice INV-2025-1582 to NovaStack Innovations."", ""type"": ""initial""}, {""ts"": ""2025-11-19T06:39:52.208703+00:00"", ""from"": ""freelancer"", ""to"": ""client"", ""channel"": ""whatsapp"", ""message"": ""Shared the invoice for review. Followed up politely through messaging to ensure receipt and address any potential questions. Client confirmed receipt via messaging and provided payment instructions. Followed up with a friendly email to the client for collaboration. Followed up politely through WhatsApp to confirm receipt. Client responded positively."", ""type"": ""reminder""}]",2025-11-19T06:39:52.208703+00:00,,2025-11-12T06:39:52.208703+00:00,2025-11-26T06:39:52.208703+00:00
INV-2025-1583,company_039,HexaCore Solutions,user_003,user_028,job_fe038d3b,117516,INR,2025-10-07T06:39:52.208703+00:00,2025-10-30,2025-11-04,OVERDUE,27,"[{""ts"": ""2025-10-07T06:39:52.208703+00:00"", ""from"": ""freelancer"", ""to"": ""client"", ""channel"": ""email"", ""message"": ""Sent invoice INV-2025-1583 to HexaCore Solutions."", ""type"": ""initial""}, {""ts"": ""2025-10-14T06:39:52.208703+00:00"", ""from"": ""freelancer"", ""to"": ""client"", ""channel"": ""whatsapp"", ""message"": ""Sent invoice with client via WhatsApp to confirm receipt of the week."", ""type"": ""reminder""}, {""ts"": ""2025-10-22T06:39:52.208703+00:00"", ""from"": ""freelancer"", ""to"": ""client"", ""channel"": ""email"", ""message"": ""Called client regarding overdue invoice. Emphasized immediate payment and compliance with terms. Client indicated processing would commence by end of the outstanding amount, referenced prior communications, and requested confirmation of payment date and immediate settlement is necessary. Highlighted previous reminders and potential impact on collaboration. Client acknowledged and promised processing."", ""type"": ""firm""}, {""ts"": ""2025-11-06T06:39:52.208703+00:00"", ""from"": ""freelancer"", ""to"": ""client"", ""channel"": ""email"", ""message"": ""Drafted legal notice to client. Urgency emphasized."", ""type"": ""legal""}]",2025-11-06T06:39:52.208703+00:00,,2025-10-07T06:39:52.208703+00:00,2025-11-26T06:39:52.208703+00:00
INV-2025-1584,company_020,AeroLogic Systems,user_028,user_025,job_780c6fc1,178267,INR,2025-11-05T06:39:52.208703+00:00,2025-11-14,2025-11-19,OVERDUE,12,"[{""ts"": ""2025-11-05T06:39:52.208703+00:00"", ""from"": ""freelancer"", ""to"": ""client"", ""channel"": ""email"", ""message"": ""Sent invoice INV-2025-1584 to AeroLogic Systems."", ""type"": ""initial""}, {""ts"": ""2025-11-12T06:39:52.208703+00:00"", ""from"": ""freelancer"", ""to"": ""client"", ""channel"": ""whatsapp"", ""message"": ""Shared invoice via email along with a brief summary of services provided. Sent a courteous email along with a friendly message checking if all details were clear. Client responded courteously and indicated processing soon."", ""type"": ""reminder""}, {""ts"": ""2025-11-20T06:39:52.208703+00:00"", ""from"": ""freelancer"", ""to"": ""client"", ""channel"": ""email"", ""message"": ""Called client to discuss overdue payment. Firmly requested prompt action and confirmed client receipt. Client was informed that failure to comply could affect future collaboration."", ""type"": ""firm""}]",2025-11-20T06:39:52.208703+00:00,,2025-11-05T06:39:52.208703+00:00,2025-11-26T06:39:52.208703+00:00
INV-2025-1585,company_014,Softcloud Networks,user_039,user_049,job_b7bbb9e3,111645,INR,2025-10-18T06:39:52.208703+00:00,2025-12-02,2025-12-07,PARTIAL,0,"[{""ts"": ""2025-10-18T06:39:52.208703+00:00"", ""from"": ""freelancer"", ""to"": ""client"", ""channel"": ""email"", ""message"": ""Sent invoice INV-2025-1585 to Softcloud Networks."", ""type"": ""initial""}]",2025-10-18T06:39:52.208703+00:00,,2025-10-18T06:39:52.208703+00:00,2025-11-26T06:39:52.208703+00:00
INV-2025-1586,company_015,NextWave Creations,user_049,user_042,job_78e52d8c,66493,INR,2025-11-17T06:39:52.216502+00:00,2025-12-09,2025-12-14,PAID,0,"[{""ts"": ""2025-11-17T06:39:52.216502+00:00"", ""from"": ""freelancer"", ""to"": ""client"", ""channel"": ""email"", ""message"": ""Sent invoice INV-2025-1586 to NextWave Creations."", ""type"": ""initial""}]",2025-11-17T06:39:52.216502+00:00,,2025-11-17T06:39:52.216502+00:00,2025-11-26T06:39:52.216502+00:00
INV-2025-1587,company_039,HexaCore Solutions,user_023,user_014,job_ccde1678,119467,INR,2025-09-18T06:39:52.216502+00:00,2025-10-12,2025-10-17,OVERDUE,45,"[{""ts"": ""2025-09-18T06:39:52.216502+00:00"", ""from"": ""freelancer"", ""to"": ""client"", ""channel"": ""email"", ""message"": ""Sent invoice INV-2025-1587 to HexaCore Solutions."", ""type"": ""initial""}, {""ts"": ""2025-09-25T06:39:52.216502+00:00"", ""from"": ""freelancer"", ""to"": ""client"", ""channel"": ""whatsapp"", ""message"": ""Gently reminded client about invoice via email with a friendly email to the client and requesting confirmation. The client confirmed receipt and offering clarification if needed. Client responded courteously, indicating they would initiate payment soon."", ""type"": ""reminder""}, {""ts"": ""2025-10-03T06:39:52.216502+00:00"", ""from"": ""freelancer"", ""to"": ""client"", ""channel"": ""email"", ""message"": ""Sent formal reminder email emphasizing overdue invoice and requesting immediate settlement. Client confirmed receipt."", ""type"": ""firm""}, {""ts"": ""2025-10-18T06:39:52.216502+00:00"", ""from"": ""freelancer"", ""to"": ""client"", ""channel"": ""email"", ""message"": ""Drafted legal notice for overdue invoice. Outlined consequences of non-compliance and referenced contractual terms. Client notified of 7-day window for settlement. Legal team updated."", ""type"": ""legal""}]",2025-10-18T06:39:52.216502+00:00,,2025-09-18T06:39:52.216502+00:00,2025-11-26T06:39:52.216502+00:00
INV-2025-1588,company_039,HexaCore Solutions,user_048,user_018,job_ad3dbaa4,107536,INR,2025-09-13T06:39:52.216502+00:00,2025-10-23,2025-10-28,OVERDUE,34,"[{""ts"": ""2025-09-13T06:39:52.216502+00:00"", ""from"": ""freelancer"", ""to"": ""client"", ""channel"": ""email"", ""message"": ""Sent invoice INV-2025-1588 to HexaCore Solutions."", ""type"": ""initial""}, {""ts"": ""2025-09-20T06:39:52.216502+00:00"", ""from"": ""freelancer"", ""to"": ""client"", ""channel"": ""whatsapp"", ""message"": ""Sent email invoice with client via email, highlighting key deliverables. Polite follow-up email sent to client. Followed up with a friendly note summarizing tasks and charges. Follow-up included a courteous email along with the invoice was received and understood. Emphasized due date politely and ensured they were satisfied with the documentation."", ""type"": ""reminder""}, {""ts"": ""2025-09-28T06:39:52.216502+00:00"", ""from"": ""freelancer"", ""to"": ""client"", ""channel"": ""email"", ""message"": ""Emailed client reminding them of the week."", ""type"": ""firm""}, {""ts"": ""2025-10-13T06:39:52.216502+00:00"", ""from"": ""freelancer"", ""to"": ""client"", ""channel"": ""email"", ""message"": ""Sent final demand letter to client and monitor response. Urgency stressed."", ""type"": ""legal""}]",2025-10-13T06:39:52.216502+00:00,milestone,2025-09-13T06:39:52.216502+00:00,2025-11-26T06:39:52.216502+00:00
INV-2025-1589,company_012,CipherGrid Analytics,user_021,user_047,job_0004a759,105717,INR,2025-10-18T06:39:52.216502+00:00,2025-11-07,2025-11-12,OVERDUE,19,"[{""ts"": ""2025-10-18T06:39:52.216502+00:00"", ""from"": ""freelancer"", ""to"": ""client"", ""channel"": ""email"", ""message"": ""Sent invoice INV-2025-1589 to CipherGrid Analytics."", ""type"": ""initial""}, {""ts"": ""2025-10-25T06:39:52.216502+00:00"", ""from"": ""freelancer"", ""to"": ""client"", ""channel"": ""whatsapp"", ""message"": ""Polite follow-up email sent to client about invoice via email and sent friendly note summarizing tasks and requested confirmation. Client acknowledged receipt and offer assistance. Client acknowledged with gratitude."", ""type"": ""reminder""}, {""ts"": ""2025-11-02T06:39:52.216502+00:00"", ""from"": ""freelancer"", ""to"": ""client"", ""channel"": ""email"", ""message"": ""Called client regarding overdue invoice. Emphasized importance of prompt payment and documented all prior communications. Client indicated payment would be transferred. Client responded, indicating they would process immediately."", ""type"": ""firm""}, {""ts"": ""2025-11-17T06:39:52.216502+00:00"", ""from"": ""freelancer"", ""to"": ""client"", ""channel"": ""email"", ""message"": ""Escalated overdue invoice to legal counsel. Included all supporting documentation and previous correspondence."", ""type"": ""legal""}]",2025-11-17T06:39:52.216502+00:00,,2025-10-18T06:39:52.216502+00:00,2025-11-26T06:39:52.216502+00:00
INV-2025-1590,company_006,AlphaUp Startups,user_012,user_035,job_9ba70b22,133865,INR,2025-09-03T06:39:52.216502+00:00,2025-10-17,2025-10-22,OVERDUE,40,"[{""ts"": ""2025-09-03T06:39:52.216502+00:00"", ""from"": ""freelancer"", ""to"": ""client"", ""channel"": ""email"", ""message"": ""Sent invoice INV-2025-1590 to AlphaUp Startups."", ""type"": ""initial""}, {""ts"": ""2025-09-10T06:39:52.216502+00:00"", ""from"": ""freelancer"", ""to"": ""client"", ""channel"": ""whatsapp"", ""message"": ""Gently nudged the client for ongoing collaboration and attached the invoice via email with a friendly note highlighting the payment timeline. The client confirmed receipt and offer support for any queries. Client confirmed they had received and understood invoice. Client confirmed."", ""type"": ""reminder""}, {""ts"": ""2025-09-18T06:39:52.216502+00:00"", ""from"": ""freelancer"", ""to"": ""client"", ""channel"": ""email"", ""message"": ""Called client regarding overdue invoice. Firmly requested immediate action. The client acknowledged the urgency. Documented communication for follow-up."", ""type"": ""firm""}, {""ts"": ""2025-10-03T06:39:52.216502+00:00"", ""from"": ""freelancer"", ""to"": ""client"", ""channel"": ""email"", ""message"": ""Sent final demand letter to client detailing unpaid invoice and previous communication attempts. Emphasized importance of immediate payment for overdue invoice, detailing outstanding payment, prior communications, and contractual obligations. Client informed of payment deadline. Legal team instructed to send notice to client."", ""type"": ""legal""}]",2025-10-03T06:39:52.216502+00:00,,2025-09-03T06:39:52.216502+00:00,2025-11-26T06:39:52.216502+00:00
INV-2025-1591,company_029,MetaCore Dynamics,user_025,user_003,job_53d38778,91360,INR,2025-09-07T06:39:52.216502+00:00,2025-09-25,2025-09-30,OVERDUE,62,"[{""ts"": ""2025-09-07T06:39:52.216502+00:00"", ""from"": ""freelancer"", ""to"": ""client"", ""channel"": ""email"", ""message"": ""Sent invoice INV-2025-1591 to MetaCore Dynamics."", ""type"": ""initial""}, {""ts"": ""2025-09-14T06:39:52.216502+00:00"", ""from"": ""freelancer"", ""to"": ""client"", ""channel"": ""whatsapp"", ""message"": ""Sent invoice via email with clear descriptions of services. Followed up with a friendly email to the client for ongoing collaboration and attached the invoice was received and understood invoice. Client confirmed."", ""type"": ""reminder""}, {""ts"": ""2025-09-22T06:39:52.216502+00:00"", ""from"": ""freelancer"", ""to"": ""client"", ""channel"": ""email"", ""message"": ""Sent formal email highlighting overdue invoice. Emphasized immediate payment is expected immediately. Client confirmed receipt."", ""type"": ""firm""}, {""ts"": ""2025-10-07T06:39:52.216502+00:00"", ""from"": ""freelancer"", ""to"": ""client"", ""channel"": ""email"", ""message"": ""Escalated client’s overdue invoice to legal department. Provided full communication and invoice history. Legal team copied for records. Client responded acknowledging notice."", ""type"": ""legal""}]",2025-10-07T06:39:52.216502+00:00,milestone,2025-09-07T06:39:52.216502+00:00,2025-11-26T06:39:52.216502+00:00
INV-2025-1592,company_037,OmniLayer Interactive,user_006,user_034,job_6dfd2208,197259,INR,2025-10-04T06:39:52.216502+00:00,2025-10-12,2025-10-17,PARTIAL,45,"[{""ts"": ""2025-10-04T06:39:52.216502+00:00"", ""from"": ""freelancer"", ""to"": ""client"", ""channel"": ""email"", ""message"": ""Sent invoice INV-2025-1592 to OmniLayer Interactive."", ""type"": ""initial""}, {""ts"": ""2025-10-11T06:39:52.216502+00:00"", ""from"": ""freelancer"", ""to"": ""client"", ""channel"": ""whatsapp"", ""message"": ""Attached invoice to email and received confirmation from the client for ongoing collaboration and requesting confirmation of receipt and appreciated the communication."", ""type"": ""reminder""}, {""ts"": ""2025-10-19T06:39:52.216502+00:00"", ""from"": ""freelancer"", ""to"": ""client"", ""channel"": ""email"", ""message"": ""Follow-up WhatsApp message regarding overdue invoice. Reminded them of the week."", ""type"": ""firm""}, {""ts"": ""2025-11-03T06:39:52.216502+00:00"", ""from"": ""freelancer"", ""to"": ""client"", ""channel"": ""email"", ""message"": ""Escalated client’s overdue invoice to legal department with complete documentation. Legal counsel instructed to prepare formal notice to client."", ""type"": ""legal""}]",2025-11-03T06:39:52.216502+00:00,milestone,2025-10-04T06:39:52.216502+00:00,2025-11-26T06:39:52.216502+00:00
INV-2025-1593,company_026,VectorShift Technologies,user_027,user_036,job_dbfa92c5,47307,INR,2025-10-08T06:39:52.216502+00:00,2025-11-16,2025-11-21,PAID,10,"[{""ts"": ""2025-10-08T06:39:52.216502+00:00"", ""from"": ""freelancer"", ""to"": ""client"", ""channel"": ""email"", ""message"": ""Sent invoice INV-2025-1593 to VectorShift Technologies."", ""type"": ""initial""}, {""ts"": ""2025-10-15T06:39:52.216502+00:00"", ""from"": ""freelancer"", ""to"": ""client"", ""channel"": ""whatsapp"", ""message"": ""Sent invoice via email highlighting the payment schedule is on track."", ""type"": ""reminder""}, {""ts"": ""2025-10-23T06:39:52.216502+00:00"", ""from"": ""freelancer"", ""to"": ""client"", ""channel"": ""email"", ""message"": ""Follow-up message via WhatsApp stressing urgency of overdue invoice. Emphasized importance of settling the amount promptly. Included previous communications and potential impact on future collaboration."", ""type"": ""firm""}]",2025-10-23T06:39:52.216502+00:00,,2025-10-08T06:39:52.216502+00:00,2025-11-26T06:39:52.216502+00:00
INV-2025-1594,company_008,PixelForge Interactive,user_002,user_038,job_7f0c7915,118984,INR,2025-08-22T06:39:52.216502+00:00,2025-08-29,2025-09-03,OVERDUE,89,"[{""ts"": ""2025-08-22T06:39:52.216502+00:00"", ""from"": ""freelancer"", ""to"": ""client"", ""channel"": ""email"", ""message"": ""Sent invoice INV-2025-1594 to PixelForge Interactive."", ""type"": ""initial""}, {""ts"": ""2025-08-29T06:39:52.216502+00:00"", ""from"": ""freelancer"", ""to"": ""client"", ""channel"": ""whatsapp"", ""message"": ""Attached invoice to email, summarizing all tasks completed and thanked for the transparency."", ""type"": ""reminder""}, {""ts"": ""2025-09-06T06:39:52.216502+00:00"", ""from"": ""freelancer"", ""to"": ""client"", ""channel"": ""email"", ""message"": ""Sent email emphasizing overdue payment and documented all previous reminders. Requested urgent payment. Client responded acknowledging notice."", ""type"": ""firm""}, {""ts"": ""2025-09-21T06:39:52.216502+00:00"", ""from"": ""freelancer"", ""to"": ""client"", ""channel"": ""email"", ""message"": ""Sent final demand letter emphasizing overdue payment and prior reminders. Notified client of imminent legal escalation if payment is not made."", ""type"": ""legal""}]",2025-09-21T06:39:52.216502+00:00,,2025-08-22T06:39:52.216502+00:00,2025-11-26T06:39:52.216502+00:00
INV-2025-1595,company_040,SolaraTech Digital,user_005,user_043,job_41c8ee16,148983,INR,2025-11-25T06:39:52.216502+00:00,2026-01-03,2026-01-08,PARTIAL,0,"[{""ts"": ""2025-11-25T06:39:52.216502+00:00"", ""from"": ""freelancer"", ""to"": ""client"", ""channel"": ""email"", ""message"": ""Sent invoice INV-2025-1595 to SolaraTech Digital."", ""type"": ""initial""}]",2025-11-25T06:39:52.216502+00:00,,2025-11-25T06:39:52.216502+00:00,2025-11-26T06:39:52.216502+00:00
INV-2025-1596,company_008,PixelForge Interactive,user_002,user_050,job_dda1a061,91162,INR,2025-08-16T06:39:52.216502+00:00,2025-09-25,2025-09-30,PARTIAL,62,"[{""ts"": ""2025-08-16T06:39:52.216502+00:00"", ""from"": ""freelancer"", ""to"": ""client"", ""channel"": ""email"", ""message"": ""Sent invoice INV-2025-1596 to PixelForge Interactive."", ""type"": ""initial""}, {""ts"": ""2025-08-23T06:39:52.216502+00:00"", ""from"": ""freelancer"", ""to"": ""client"", ""channel"": ""whatsapp"", ""message"": ""Sent invoice with gratitude for collaboration and requesting confirmation of receipt. Client acknowledged receipt and offer assistance. Client acknowledged with gratitude."", ""type"": ""reminder""}, {""ts"": ""2025-08-31T06:39:52.216502+00:00"", ""from"": ""freelancer"", ""to"": ""client"", ""channel"": ""email"", ""message"": ""Called the client directly to discuss overdue payment. Firmly requested payment and emphasized importance of settling the amount promptly. Included previous communications and highlighted potential escalation if not received soon. Client confirmed receipt but requested a short delay."", ""type"": ""firm""}, {""ts"": ""2025-09-15T06:39:52.216502+00:00"", ""from"": ""freelancer"", ""to"": ""client"", ""channel"": ""email"", ""message"": ""Sent final demand letter to client, detailing unpaid invoice and previous communications. Emphasized urgency of settlement. Notified client that failure to comply will result in involvement of legal counsel. Provided comprehensive communication logs provided. Legal team updated for follow-up."", ""type"": ""legal""}]",2025-09-15T06:39:52.216502+00:00,milestone,2025-08-16T06:39:52.216502+00:00,2025-11-26T06:39:52.216502+00:00
INV-2025-1597,company_033,UrbanMonk Technologies,user_029,user_032,job_87e0f4ab,166463,INR,2025-11-15T06:39:52.216502+00:00,2025-12-10,2025-12-15,PARTIAL,0,"[{""ts"": ""2025-11-15T06:39:52.216502+00:00"", ""from"": ""freelancer"", ""to"": ""client"", ""channel"": ""email"", ""message"": ""Sent invoice INV-2025-1597 to UrbanMonk Technologies."", ""type"": ""initial""}]",2025-11-15T06:39:52.216502+00:00,,2025-11-15T06:39:52.216502+00:00,2025-11-26T06:39:52.216502+00:00
