event_id,user_id,title,category,related_job_id,related_company_id,start_time,end_time,priority,event_status,location,created_at,updated_at
evt_2344,user_015,Grocery Shopping Event,Grocery Shopping,,,2025-12-20T15:45:00+00:00,2025-12-20T17:45:00+00:00,Medium,scheduled,"Bengaluru, Karnataka",2025-11-30T15:45:00+00:00,2025-11-26T06:39:52.414696+00:00
evt_2345,user_048,Dinner Plan Event,Dinner Plan,,,2026-01-22T13:00:00+00:00,2026-01-22T14:00:00+00:00,Medium,scheduled,"Pune, Maharashtra",2026-01-14T13:00:00+00:00,2025-11-26T06:39:52.414696+00:00
evt_2346,user_034,Dinner Plan Event,Dinner Plan,,,2026-01-09T09:15:00+00:00,2026-01-09T11:15:00+00:00,Medium,cancelled,"Bengaluru, Karnataka",2025-12-16T09:15:00+00:00,2025-11-26T06:39:52.414696+00:00
evt_2347,user_037,Birthday Celebration of Thomas,Birthday Celebration,,,2025-11-14T14:45:00+00:00,2025-11-14T15:45:00+00:00,Medium,done,"Bengaluru, Karnataka",2025-10-30T14:45:00+00:00,2025-11-26T06:39:52.414696+00:00
evt_2348,user_015,Hotel Check-In Event,Hotel Check-In,,,2025-12-27T17:15:00+00:00,2025-12-27T18:15:00+00:00,Medium,done,"Bengaluru, Karnataka",2025-12-04T17:15:00+00:00,2025-11-26T06:39:52.414696+00:00
evt_2349,user_039,Mental Health Break Event,Mental Health Break,,,2026-01-03T08:30:00+00:00,2026-01-03T11:30:00+00:00,Medium,scheduled,"Mumbai, Maharashtra",2025-12-26T08:30:00+00:00,2025-11-26T06:39:52.414696+00:00
evt_2350,user_042,Morning Run Event,Morning Run,,,2026-01-01T13:00:00+00:00,2026-01-01T14:00:00+00:00,Medium,done,Remote,2025-12-19T13:00:00+00:00,2025-11-26T06:39:52.414696+00:00
evt_2351,user_031,Concert Event Event,Concert Event,,,2025-11-23T11:00:00+00:00,2025-11-23T14:00:00+00:00,Medium,done,Remote,2025-10-24T11:00:00+00:00,2025-11-26T06:39:52.414696+00:00
evt_2352,user_024,Packing Reminder Event,Packing Reminder,,,2025-10-28T13:45:00+00:00,2025-10-28T15:45:00+00:00,Medium,done,"Pune, Maharashtra",2025-10-06T13:45:00+00:00,2025-11-26T06:39:52.414696+00:00
evt_2353,user_036,Laundry Day Event,Laundry Day,,,2025-10-28T11:15:00+00:00,2025-10-28T14:15:00+00:00,Medium,cancelled,"Bengaluru, Karnataka",2025-10-02T11:15:00+00:00,2025-11-26T06:39:52.414696+00:00
evt_2354,user_030,Meditation Session Event,Meditation Session,,,2025-11-22T15:15:00+00:00,2025-11-22T17:15:00+00:00,Medium,done,"Mumbai, Maharashtra",2025-10-25T15:15:00+00:00,2025-11-26T06:39:52.414696+00:00
evt_2355,user_021,Doctor Appointment Event,Doctor Appointment,,,2025-12-28T11:00:00+00:00,2025-12-28T13:00:00+00:00,Medium,scheduled,Remote,2025-12-18T11:00:00+00:00,2025-11-26T06:39:52.414696+00:00
evt_2356,user_026,Date Night Event,Date Night,,,2025-12-04T17:15:00+00:00,2025-12-04T18:15:00+00:00,Medium,done,"Bengaluru, Karnataka",2025-11-12T17:15:00+00:00,2025-11-26T06:39:52.414696+00:00
evt_2357,user_048,Meditation Session Event,Meditation Session,,,2026-01-22T13:15:00+00:00,2026-01-22T14:15:00+00:00,Medium,done,Remote,2026-01-22T13:15:00+00:00,2025-11-26T06:39:52.414696+00:00
evt_2358,user_028,Doctor Appointment Event,Doctor Appointment,,,2025-11-21T12:00:00+00:00,2025-11-21T14:00:00+00:00,Medium,done,"Pune, Maharashtra",2025-11-07T12:00:00+00:00,2025-11-26T06:39:52.414696+00:00
evt_2359,user_045,Medical Test Event,Medical Test,,,2026-01-12T13:15:00+00:00,2026-01-12T16:15:00+00:00,Medium,done,"Bengaluru, Karnataka",2025-12-14T13:15:00+00:00,2025-11-26T06:39:52.414696+00:00
evt_2360,user_001,Commute Time Event,Commute Time,,,2025-11-07T12:15:00+00:00,2025-11-07T14:15:00+00:00,Medium,cancelled,Remote,2025-11-02T12:15:00+00:00,2025-11-26T06:39:52.414696+00:00
evt_2361,user_044,Movie Night Event,Movie Night,,,2025-11-20T17:15:00+00:00,2025-11-20T20:15:00+00:00,Medium,cancelled,"Pune, Maharashtra",2025-10-30T17:15:00+00:00,2025-11-26T06:39:52.414696+00:00
evt_2362,user_003,Dentist Appointment Event,Dentist Appointment,,,2025-12-21T14:00:00+00:00,2025-12-21T15:00:00+00:00,Medium,done,"Mumbai, Maharashtra",2025-12-09T14:00:00+00:00,2025-11-26T06:39:52.414696+00:00
evt_2363,user_050,Game Night Event,Game Night,,,2025-11-21T12:30:00+00:00,2025-11-21T14:30:00+00:00,Medium,scheduled,"Pune, Maharashtra",2025-10-26T12:30:00+00:00,2025-11-26T06:39:52.414696+00:00
evt_2364,user_040,Meditation Session Event,Meditation Session,,,2026-01-06T16:45:00+00:00,2026-01-06T18:45:00+00:00,Medium,scheduled,"Bengaluru, Karnataka",2025-12-15T16:45:00+00:00,2025-11-26T06:39:52.414696+00:00
evt_2365,user_034,Anniversary Celebration of Anusha,Anniversary Celebration,,,2026-01-03T09:15:00+00:00,2026-01-03T12:15:00+00:00,Medium,done,"Mumbai, Maharashtra",2026-01-01T09:15:00+00:00,2025-11-26T06:39:52.414696+00:00
evt_2366,user_050,Mental Health Break Event,Mental Health Break,,,2026-01-20T12:00:00+00:00,2026-01-20T14:00:00+00:00,Medium,cancelled,Remote,2025-12-21T12:00:00+00:00,2025-11-26T06:39:52.414696+00:00
evt_2367,user_001,Gym Workout Event,Gym Workout,,,2025-10-28T18:30:00+00:00,2025-10-28T20:30:00+00:00,Medium,done,Remote,2025-10-02T18:30:00+00:00,2025-11-26T06:39:52.414696+00:00
evt_2368,user_045,Doctor Appointment Event,Doctor Appointment,,,2025-11-03T15:15:00+00:00,2025-11-03T18:15:00+00:00,Medium,scheduled,"Pune, Maharashtra",2025-10-26T15:15:00+00:00,2025-11-26T06:39:52.414696+00:00
evt_2369,user_027,Commute Time Event,Commute Time,,,2025-11-27T18:00:00+00:00,2025-11-27T20:00:00+00:00,Medium,done,"Pune, Maharashtra",2025-11-18T18:00:00+00:00,2025-11-26T06:39:52.414696+00:00
evt_2370,user_034,Rent Payment Reminder Event,Rent Payment Reminder,,,2025-11-25T14:30:00+00:00,2025-11-25T16:30:00+00:00,High,cancelled,"Mumbai, Maharashtra",2025-11-15T14:30:00+00:00,2025-11-26T06:39:52.414696+00:00
evt_2371,user_031,Skill Learning Session Event,Skill Learning Session,,,2026-01-02T14:45:00+00:00,2026-01-02T17:45:00+00:00,Medium,scheduled,"Mumbai, Maharashtra",2025-12-08T14:45:00+00:00,2025-11-26T06:39:52.414696+00:00
evt_2372,user_038,Plumber Appointment Event,Plumber Appointment,,,2025-11-22T10:30:00+00:00,2025-11-22T12:30:00+00:00,Medium,done,"Bengaluru, Karnataka",2025-11-13T10:30:00+00:00,2025-11-26T06:39:52.416213+00:00
evt_2373,user_034,House Cleaning Event,House Cleaning,,,2025-12-26T10:45:00+00:00,2025-12-26T11:45:00+00:00,Medium,scheduled,"Mumbai, Maharashtra",2025-12-24T10:45:00+00:00,2025-11-26T06:39:52.416213+00:00
evt_2374,user_039,Dentist Appointment Event,Dentist Appointment,,,2025-12-22T12:30:00+00:00,2025-12-22T13:30:00+00:00,Medium,scheduled,"Mumbai, Maharashtra",2025-11-24T12:30:00+00:00,2025-11-26T06:39:52.416213+00:00
evt_2375,user_013,Meditation Session Event,Meditation Session,,,2025-12-20T09:45:00+00:00,2025-12-20T10:45:00+00:00,Medium,cancelled,"Mumbai, Maharashtra",2025-12-15T09:45:00+00:00,2025-11-26T06:39:52.416213+00:00
evt_2376,user_017,Electrician Appointment Event,Electrician Appointment,,,2025-12-16T14:00:00+00:00,2025-12-16T16:00:00+00:00,Medium,done,"Mumbai, Maharashtra",2025-11-28T14:00:00+00:00,2025-11-26T06:39:52.416213+00:00
evt_2377,user_017,Medicine Refill Reminder Event,Medicine Refill Reminder,,,2026-01-08T18:30:00+00:00,2026-01-08T19:30:00+00:00,Medium,cancelled,"Bengaluru, Karnataka",2025-12-22T18:30:00+00:00,2025-11-26T06:39:52.416213+00:00
evt_2378,user_010,Medical Test Event,Medical Test,,,2026-01-25T17:00:00+00:00,2026-01-25T20:00:00+00:00,Medium,cancelled,Remote,2025-12-26T17:00:00+00:00,2025-11-26T06:39:52.416213+00:00
evt_2379,user_035,Physiotherapy Session Event,Physiotherapy Session,,,2025-11-30T08:30:00+00:00,2025-11-30T09:30:00+00:00,Medium,scheduled,"Bengaluru, Karnataka",2025-11-03T08:30:00+00:00,2025-11-26T06:39:52.416213+00:00
evt_2380,user_032,Game Night Event,Game Night,,,2025-10-29T12:15:00+00:00,2025-10-29T14:15:00+00:00,Medium,done,"Pune, Maharashtra",2025-10-16T12:15:00+00:00,2025-11-26T06:39:52.416213+00:00
evt_2381,user_001,Packing Reminder Event,Packing Reminder,,,2025-12-14T18:00:00+00:00,2025-12-14T21:00:00+00:00,Medium,scheduled,"Pune, Maharashtra",2025-12-08T18:00:00+00:00,2025-11-26T06:39:52.416213+00:00
evt_2382,user_010,Meditation Session Event,Meditation Session,,,2025-11-18T10:45:00+00:00,2025-11-18T12:45:00+00:00,Medium,done,Remote,2025-11-06T10:45:00+00:00,2025-11-26T06:39:52.416213+00:00
evt_2383,user_032,Game Night Event,Game Night,,,2026-01-10T12:15:00+00:00,2026-01-10T14:15:00+00:00,Medium,done,"Pune, Maharashtra",2026-01-04T12:15:00+00:00,2025-11-26T06:39:52.416213+00:00
evt_2384,user_036,Dentist Appointment Event,Dentist Appointment,,,2025-11-13T10:00:00+00:00,2025-11-13T11:00:00+00:00,Medium,cancelled,"Bengaluru, Karnataka",2025-10-30T10:00:00+00:00,2025-11-26T06:39:52.416213+00:00
evt_2385,user_017,Laundry Day Event,Laundry Day,,,2025-11-13T08:30:00+00:00,2025-11-13T11:30:00+00:00,Medium,scheduled,"Pune, Maharashtra",2025-11-06T08:30:00+00:00,2025-11-26T06:39:52.416213+00:00
evt_2386,user_042,Hotel Check-In Event,Hotel Check-In,,,2025-10-29T13:00:00+00:00,2025-10-29T15:00:00+00:00,Medium,scheduled,"Mumbai, Maharashtra",2025-10-08T13:00:00+00:00,2025-11-26T06:39:52.416213+00:00
evt_2387,user_048,Meditation Session Event,Meditation Session,,,2025-12-28T12:45:00+00:00,2025-12-28T14:45:00+00:00,Medium,scheduled,"Mumbai, Maharashtra",2025-11-29T12:45:00+00:00,2025-11-26T06:39:52.416213+00:00
evt_2388,user_039,Date Night Event,Date Night,,,2025-11-16T10:45:00+00:00,2025-11-16T11:45:00+00:00,Medium,scheduled,"Mumbai, Maharashtra",2025-11-11T10:45:00+00:00,2025-11-26T06:39:52.416213+00:00
evt_2389,user_027,Religious Event Event,Religious Event,,,2026-01-18T12:00:00+00:00,2026-01-18T15:00:00+00:00,Medium,done,"Mumbai, Maharashtra",2026-01-16T12:00:00+00:00,2025-11-26T06:39:52.416213+00:00
evt_2390,user_046,Grocery Shopping Event,Grocery Shopping,,,2025-11-17T11:45:00+00:00,2025-11-17T14:45:00+00:00,Medium,cancelled,Remote,2025-11-13T11:45:00+00:00,2025-11-26T06:39:52.416213+00:00
evt_2391,user_024,Bill Payment Reminder Event,Bill Payment Reminder,,,2026-01-07T08:00:00+00:00,2026-01-07T09:00:00+00:00,Medium,done,"Bengaluru, Karnataka",2025-12-18T08:00:00+00:00,2025-11-26T06:39:52.416213+00:00
evt_2392,user_010,Client Meeting with NeonByte Labs,Client Meeting,,company_015,2025-12-17T16:30:00+00:00,2025-12-17T19:30:00+00:00,Medium,scheduled,"Pune, Maharashtra",2025-12-09T16:30:00+00:00,2025-11-26T06:39:52.416213+00:00
evt_2393,user_017,Sports Practice Event,Sports Practice,,,2025-12-09T10:30:00+00:00,2025-12-09T13:30:00+00:00,Medium,cancelled,Remote,2025-11-11T10:30:00+00:00,2025-11-26T06:39:52.416213+00:00
evt_2394,user_020,Deep Work Event,Deep Work,,,2025-11-21T14:15:00+00:00,2025-11-21T16:15:00+00:00,Medium,cancelled,"Mumbai, Maharashtra",2025-11-09T14:15:00+00:00,2025-11-26T06:39:52.416213+00:00
evt_2395,user_026,Date Night Event,Date Night,,,2025-11-18T17:30:00+00:00,2025-11-18T18:30:00+00:00,Medium,cancelled,Remote,2025-10-24T17:30:00+00:00,2025-11-26T06:39:52.416213+00:00
evt_2396,user_034,Movie Night Event,Movie Night,,,2025-12-30T14:15:00+00:00,2025-12-30T15:15:00+00:00,Medium,done,"Bengaluru, Karnataka",2025-12-24T14:15:00+00:00,2025-11-26T06:39:52.416213+00:00
evt_2397,user_017,Personal Errand Event,Personal Errand,,,2025-12-25T08:30:00+00:00,2025-12-25T11:30:00+00:00,Medium,scheduled,"Pune, Maharashtra",2025-11-30T08:30:00+00:00,2025-11-26T06:39:52.416213+00:00
evt_2398,user_045,Skill Learning Session Event,Skill Learning Session,,,2025-11-08T09:15:00+00:00,2025-11-08T11:15:00+00:00,Medium,scheduled,"Bengaluru, Karnataka",2025-10-20T09:15:00+00:00,2025-11-26T06:39:52.416213+00:00
evt_2399,user_023,"Project Deadline: UI/UX Designer urgently needed for AI Chatbot redesign to improve usability, accessibility, and user satisfaction. Strong Figma skills required.",Project Deadline,job_24a9814c,company_033,2026-01-16T14:45:00+00:00,2026-01-16T17:45:00+00:00,High,scheduled,"Bengaluru, Karnataka",2026-01-16T14:45:00+00:00,2025-11-26T06:39:52.416213+00:00
evt_2400,user_027,Home Repair Visit Event,Home Repair Visit,,,2026-01-21T09:00:00+00:00,2026-01-21T12:00:00+00:00,Medium,cancelled,Remote,2026-01-10T09:00:00+00:00,2025-11-26T06:39:52.416213+00:00
evt_2401,user_001,Payment Collection Alert Event,Payment Collection Alert,,,2026-01-19T11:45:00+00:00,2026-01-19T12:45:00+00:00,Medium,done,"Pune, Maharashtra",2025-12-23T11:45:00+00:00,2025-11-26T06:39:52.416213+00:00
evt_2402,user_034,Doctor Appointment Event,Doctor Appointment,,,2025-11-26T14:00:00+00:00,2025-11-26T17:00:00+00:00,Medium,done,"Mumbai, Maharashtra",2025-11-19T14:00:00+00:00,2025-11-26T06:39:52.416213+00:00
evt_2403,user_006,Flight Trip Event,Flight Trip,,,2025-11-29T18:15:00+00:00,2025-11-29T20:15:00+00:00,Medium,cancelled,"Pune, Maharashtra",2025-11-08T18:15:00+00:00,2025-11-26T06:39:52.416213+00:00
evt_2404,user_015,Cooking Time Event,Cooking Time,,,2025-12-30T10:15:00+00:00,2025-12-30T13:15:00+00:00,Medium,cancelled,"Bengaluru, Karnataka",2025-12-05T10:15:00+00:00,2025-11-26T06:39:52.416213+00:00
evt_2405,user_026,Invoice Follow-Up Reminder Event,Invoice Follow-Up Reminder,,,2025-12-02T12:15:00+00:00,2025-12-02T13:15:00+00:00,Medium,cancelled,"Mumbai, Maharashtra",2025-11-20T12:15:00+00:00,2025-11-26T06:39:52.416213+00:00
evt_2406,user_038,Client Meeting with CloudNova Systems,Client Meeting,,company_034,2025-12-25T11:45:00+00:00,2025-12-25T13:45:00+00:00,Medium,done,"Mumbai, Maharashtra",2025-12-18T11:45:00+00:00,2025-11-26T06:39:52.416213+00:00
evt_2407,user_005,Dinner Plan Event,Dinner Plan,,,2026-01-08T15:00:00+00:00,2026-01-08T17:00:00+00:00,Medium,scheduled,"Bengaluru, Karnataka",2025-12-13T15:00:00+00:00,2025-11-26T06:39:52.416213+00:00
evt_2408,user_015,Morning Run Event,Morning Run,,,2025-12-16T09:15:00+00:00,2025-12-16T10:15:00+00:00,Medium,done,"Pune, Maharashtra",2025-12-11T09:15:00+00:00,2025-11-26T06:39:52.416213+00:00
evt_2409,user_046,Gym Workout Event,Gym Workout,,,2025-11-18T08:15:00+00:00,2025-11-18T09:15:00+00:00,Medium,done,Remote,2025-11-09T08:15:00+00:00,2025-11-26T06:39:52.416213+00:00
evt_2410,user_045,Gym Workout Event,Gym Workout,,,2025-10-30T17:00:00+00:00,2025-10-30T19:00:00+00:00,Medium,cancelled,Remote,2025-10-01T17:00:00+00:00,2025-11-26T06:39:52.416213+00:00
evt_2411,user_049,Medicine Refill Reminder Event,Medicine Refill Reminder,,,2025-12-27T18:15:00+00:00,2025-12-27T19:15:00+00:00,Medium,cancelled,"Mumbai, Maharashtra",2025-12-15T18:15:00+00:00,2025-11-26T06:39:52.416213+00:00
evt_2412,user_036,Bill Payment Reminder Event,Bill Payment Reminder,,,2026-01-25T17:15:00+00:00,2026-01-25T20:15:00+00:00,Medium,done,"Mumbai, Maharashtra",2026-01-12T17:15:00+00:00,2025-11-26T06:39:52.416213+00:00
evt_2413,user_042,Dinner Plan Event,Dinner Plan,,,2025-12-01T17:00:00+00:00,2025-12-01T19:00:00+00:00,Medium,done,Remote,2025-11-05T17:00:00+00:00,2025-11-26T06:39:52.416213+00:00
evt_2414,user_028,Date Night Event,Date Night,,,2025-11-04T17:00:00+00:00,2025-11-04T19:00:00+00:00,Medium,scheduled,"Pune, Maharashtra",2025-10-23T17:00:00+00:00,2025-11-26T06:39:52.416213+00:00
evt_2415,user_021,Medical Test Event,Medical Test,,,2026-01-06T14:30:00+00:00,2026-01-06T16:30:00+00:00,Medium,cancelled,Remote,2025-12-22T14:30:00+00:00,2025-11-26T06:39:52.416213+00:00
evt_2416,user_021,Rent Payment Reminder Event,Rent Payment Reminder,,,2025-11-06T14:45:00+00:00,2025-11-06T17:45:00+00:00,High,done,"Mumbai, Maharashtra",2025-10-10T14:45:00+00:00,2025-11-26T06:39:52.416213+00:00
evt_2417,user_019,Eye Checkup Event,Eye Checkup,,,2025-12-11T13:15:00+00:00,2025-12-11T14:15:00+00:00,Medium,done,"Mumbai, Maharashtra",2025-12-08T13:15:00+00:00,2025-11-26T06:39:52.416213+00:00
evt_2418,user_042,Freelance Job Review Event,Freelance Job Review,,,2025-12-04T15:00:00+00:00,2025-12-04T17:00:00+00:00,Medium,done,Remote,2025-11-30T15:00:00+00:00,2025-11-26T06:39:52.416213+00:00
evt_2419,user_007,Interview Preparation Event,Interview Preparation,,,2026-01-06T16:15:00+00:00,2026-01-06T18:15:00+00:00,Medium,cancelled,"Pune, Maharashtra",2025-12-27T16:15:00+00:00,2025-11-26T06:39:52.417226+00:00
evt_2420,user_015,Packing Reminder Event,Packing Reminder,,,2025-11-08T14:45:00+00:00,2025-11-08T17:45:00+00:00,Medium,done,"Bengaluru, Karnataka",2025-10-25T14:45:00+00:00,2025-11-26T06:39:52.417226+00:00
evt_2421,user_018,Yoga Session Event,Yoga Session,,,2025-11-29T11:00:00+00:00,2025-11-29T12:00:00+00:00,Medium,scheduled,"Pune, Maharashtra",2025-11-02T11:00:00+00:00,2025-11-26T06:39:52.417226+00:00
evt_2422,user_045,Physiotherapy Session Event,Physiotherapy Session,,,2026-01-23T18:15:00+00:00,2026-01-23T19:15:00+00:00,Medium,done,"Mumbai, Maharashtra",2025-12-30T18:15:00+00:00,2025-11-26T06:39:52.417226+00:00
evt_2423,user_038,"Project Deadline: Backend Engineer required for database scaling, API optimization, and secure authentication implementation for a SaaS platform. Medium-priority.",Project Deadline,job_f1dde646,company_031,2025-11-27T08:45:00+00:00,2025-11-27T09:45:00+00:00,High,scheduled,"Pune, Maharashtra",2025-11-21T08:45:00+00:00,2025-11-26T06:39:52.417226+00:00
evt_2424,user_032,Weekend Trip Event,Weekend Trip,,,2026-01-21T18:45:00+00:00,2026-01-21T21:45:00+00:00,Medium,scheduled,"Pune, Maharashtra",2026-01-16T18:45:00+00:00,2025-11-26T06:39:52.417226+00:00
evt_2425,user_037,Dentist Appointment Event,Dentist Appointment,,,2026-01-17T18:00:00+00:00,2026-01-17T21:00:00+00:00,Medium,cancelled,"Pune, Maharashtra",2026-01-10T18:00:00+00:00,2025-11-26T06:39:52.417226+00:00
evt_2426,user_028,Mental Health Break Event,Mental Health Break,,,2025-12-08T16:15:00+00:00,2025-12-08T18:15:00+00:00,Medium,scheduled,"Mumbai, Maharashtra",2025-11-22T16:15:00+00:00,2025-11-26T06:39:52.417226+00:00
evt_2427,user_005,Bill Payment Reminder Event,Bill Payment Reminder,,,2025-12-10T15:15:00+00:00,2025-12-10T16:15:00+00:00,Medium,cancelled,"Mumbai, Maharashtra",2025-11-16T15:15:00+00:00,2025-11-26T06:39:52.417226+00:00
evt_2428,user_023,Home Repair Visit Event,Home Repair Visit,,,2026-01-20T15:30:00+00:00,2026-01-20T18:30:00+00:00,Medium,cancelled,"Mumbai, Maharashtra",2025-12-24T15:30:00+00:00,2025-11-26T06:39:52.417226+00:00
evt_2429,user_026,Grocery Shopping Event,Grocery Shopping,,,2025-12-05T14:15:00+00:00,2025-12-05T17:15:00+00:00,Medium,done,"Bengaluru, Karnataka",2025-11-20T14:15:00+00:00,2025-11-26T06:39:52.417226+00:00
evt_2430,user_049,Rent Payment Reminder Event,Rent Payment Reminder,,,2025-12-21T10:00:00+00:00,2025-12-21T12:00:00+00:00,High,cancelled,Remote,2025-11-26T10:00:00+00:00,2025-11-26T06:39:52.417226+00:00
evt_2431,user_005,Rent Payment Reminder Event,Rent Payment Reminder,,,2025-12-24T12:00:00+00:00,2025-12-24T14:00:00+00:00,High,scheduled,"Pune, Maharashtra",2025-12-14T12:00:00+00:00,2025-11-26T06:39:52.417226+00:00
evt_2432,user_012,House Cleaning Event,House Cleaning,,,2025-12-04T10:15:00+00:00,2025-12-04T11:15:00+00:00,Medium,cancelled,"Mumbai, Maharashtra",2025-11-04T10:15:00+00:00,2025-11-26T06:39:52.417226+00:00
evt_2433,user_030,Weekend Trip Event,Weekend Trip,,,2026-01-23T09:45:00+00:00,2026-01-23T11:45:00+00:00,Medium,done,"Pune, Maharashtra",2026-01-10T09:45:00+00:00,2025-11-26T06:39:52.417226+00:00
evt_2434,user_017,Hotel Check-In Event,Hotel Check-In,,,2025-12-16T16:45:00+00:00,2025-12-16T18:45:00+00:00,Medium,scheduled,"Mumbai, Maharashtra",2025-11-22T16:45:00+00:00,2025-11-26T06:39:52.417226+00:00
evt_2435,user_047,Diet Tracking Reminder Event,Diet Tracking Reminder,,,2026-01-15T12:30:00+00:00,2026-01-15T13:30:00+00:00,Medium,cancelled,"Mumbai, Maharashtra",2026-01-13T12:30:00+00:00,2025-11-26T06:39:52.417226+00:00
evt_2436,user_013,Medical Test Event,Medical Test,,,2025-11-14T17:00:00+00:00,2025-11-14T20:00:00+00:00,Medium,scheduled,"Mumbai, Maharashtra",2025-10-17T17:00:00+00:00,2025-11-26T06:39:52.417226+00:00
evt_2437,user_003,Rent Payment Reminder Event,Rent Payment Reminder,,,2026-01-13T14:00:00+00:00,2026-01-13T17:00:00+00:00,High,done,"Bengaluru, Karnataka",2025-12-28T14:00:00+00:00,2025-11-26T06:39:52.417226+00:00
evt_2438,user_029,Game Night Event,Game Night,,,2025-10-27T18:15:00+00:00,2025-10-27T20:15:00+00:00,Medium,cancelled,Remote,2025-10-26T18:15:00+00:00,2025-11-26T06:39:52.417226+00:00
evt_2439,user_007,Weekend Trip Event,Weekend Trip,,,2025-11-10T11:15:00+00:00,2025-11-10T14:15:00+00:00,Medium,done,"Bengaluru, Karnataka",2025-10-12T11:15:00+00:00,2025-11-26T06:39:52.417226+00:00
evt_2440,user_006,Physiotherapy Session Event,Physiotherapy Session,,,2025-10-28T18:30:00+00:00,2025-10-28T19:30:00+00:00,Medium,done,"Pune, Maharashtra",2025-10-03T18:30:00+00:00,2025-11-26T06:39:52.417226+00:00
evt_2441,user_030,Rent Payment Reminder Event,Rent Payment Reminder,,,2026-01-24T08:00:00+00:00,2026-01-24T10:00:00+00:00,High,cancelled,"Bengaluru, Karnataka",2026-01-21T08:00:00+00:00,2025-11-26T06:39:52.417226+00:00
evt_2442,user_011,Mental Health Break Event,Mental Health Break,,,2025-12-26T14:30:00+00:00,2025-12-26T17:30:00+00:00,Medium,scheduled,"Bengaluru, Karnataka",2025-11-28T14:30:00+00:00,2025-11-26T06:39:52.417226+00:00
evt_2443,user_043,Concert Event Event,Concert Event,,,2026-01-01T12:45:00+00:00,2026-01-01T14:45:00+00:00,Medium,done,"Bengaluru, Karnataka",2025-12-03T12:45:00+00:00,2025-11-26T06:39:52.417226+00:00
evt_2444,user_032,Flight Trip Event,Flight Trip,,,2025-11-25T09:30:00+00:00,2025-11-25T11:30:00+00:00,Medium,scheduled,"Mumbai, Maharashtra",2025-10-26T09:30:00+00:00,2025-11-26T06:39:52.417226+00:00
evt_2445,user_043,Travel Planning Event,Travel Planning,,,2026-01-02T14:45:00+00:00,2026-01-02T16:45:00+00:00,Medium,scheduled,"Bengaluru, Karnataka",2025-12-14T14:45:00+00:00,2025-11-26T06:39:52.417226+00:00
evt_2446,user_032,Morning Run Event,Morning Run,,,2026-01-22T08:30:00+00:00,2026-01-22T09:30:00+00:00,Medium,done,"Pune, Maharashtra",2025-12-29T08:30:00+00:00,2025-11-26T06:39:52.417226+00:00
evt_2447,user_042,House Cleaning Event,House Cleaning,,,2025-11-19T09:00:00+00:00,2025-11-19T12:00:00+00:00,Medium,cancelled,Remote,2025-11-05T09:00:00+00:00,2025-11-26T06:39:52.417226+00:00
evt_2448,user_030,Diet Tracking Reminder Event,Diet Tracking Reminder,,,2026-01-21T17:45:00+00:00,2026-01-21T19:45:00+00:00,Medium,cancelled,"Pune, Maharashtra",2025-12-31T17:45:00+00:00,2025-11-26T06:39:52.417226+00:00
evt_2449,user_040,Hotel Check-In Event,Hotel Check-In,,,2025-11-28T08:00:00+00:00,2025-11-28T11:00:00+00:00,Medium,cancelled,"Bengaluru, Karnataka",2025-11-23T08:00:00+00:00,2025-11-26T06:39:52.417226+00:00
evt_2450,user_046,Dentist Appointment Event,Dentist Appointment,,,2026-01-25T08:45:00+00:00,2026-01-25T09:45:00+00:00,Medium,cancelled,"Pune, Maharashtra",2026-01-09T08:45:00+00:00,2025-11-26T06:39:52.417226+00:00
evt_2451,user_014,Self-Care Session Event,Self-Care Session,,,2026-01-06T16:30:00+00:00,2026-01-06T19:30:00+00:00,Medium,scheduled,Remote,2025-12-11T16:30:00+00:00,2025-11-26T06:39:52.417226+00:00
evt_2452,user_033,Portfolio Update Event,Portfolio Update,,,2025-11-14T18:15:00+00:00,2025-11-14T19:15:00+00:00,Medium,cancelled,"Mumbai, Maharashtra",2025-10-20T18:15:00+00:00,2025-11-26T06:39:52.417226+00:00
evt_2453,user_042,Concert Event Event,Concert Event,,,2025-12-01T18:00:00+00:00,2025-12-01T21:00:00+00:00,Medium,done,"Mumbai, Maharashtra",2025-11-08T18:00:00+00:00,2025-11-26T06:39:52.417226+00:00
evt_2454,user_008,Meditation Session Event,Meditation Session,,,2026-01-07T11:45:00+00:00,2026-01-07T13:45:00+00:00,Medium,scheduled,"Pune, Maharashtra",2025-12-25T11:45:00+00:00,2025-11-26T06:39:52.417226+00:00
evt_2455,user_024,Freelance Job Review Event,Freelance Job Review,,,2026-01-09T14:15:00+00:00,2026-01-09T17:15:00+00:00,Medium,done,"Bengaluru, Karnataka",2025-12-16T14:15:00+00:00,2025-11-26T06:39:52.417226+00:00
evt_2456,user_018,Meditation Session Event,Meditation Session,,,2025-11-03T12:30:00+00:00,2025-11-03T15:30:00+00:00,Medium,cancelled,"Bengaluru, Karnataka",2025-10-19T12:30:00+00:00,2025-11-26T06:39:52.417226+00:00
evt_2457,user_032,"Project Deadline: UI/UX Designer required to create marketing landing pages and redesign dashboard components for a SaaS product. Medium-priority, with strong design portfolio and attention to UX principles.",Project Deadline,job_ae3dcf3e,company_018,2025-11-23T10:00:00+00:00,2025-11-23T13:00:00+00:00,High,done,"Pune, Maharashtra",2025-10-28T10:00:00+00:00,2025-11-26T06:39:52.417226+00:00
